Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",1,"त्य","tya","त्","य","","light","udatta|udatta|udatta","tya",1,"्",false,"udatta","Other","None",1,"y","Semivowel","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",1,"त्य","tya","त्","य","","light","udatta|udatta|udatta","tya",2,"य",false,"udatta","Semivowel","None",2,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",2,"श्चि","ści","श्च","ि","","light","udatta|udatta|udatta|udatta","ści",0,"श",false,"udatta","Sibilant","None",0,"ś","Sibilant","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",2,"श्चि","ści","श्च","ि","","light","udatta|udatta|udatta|udatta","ści",1,"्",false,"udatta","Other","None",1,"c","Palatal","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",2,"श्चि","ści","श्च","ि","","light","udatta|udatta|udatta|udatta","ści",2,"च",false,"udatta","Palatal","None",2,"i","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",2,"श्चि","ści","श्च","ि","","light","udatta|udatta|udatta|udatta","ści",3,"ि",false,"udatta","Vowel","Short",,"","",""
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",3,"त्र","tra","त्","र","","light","udatta|udatta|udatta","tra",0,"त",false,"udatta","Dental","None",0,"t","Dental","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",3,"त्र","tra","त्","र","","light","udatta|udatta|udatta","tra",1,"्",false,"udatta","Other","None",1,"r","Liquid","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",3,"त्र","tra","त्","र","","light","udatta|udatta|udatta","tra",2,"र",false,"udatta","Liquid","None",2,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",4,"श्र","śra","श्","र","","light","udatta|udatta|udatta","śra",0,"श",false,"udatta","Sibilant","None",0,"ś","Sibilant","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",4,"श्र","śra","श्","र","","light","udatta|udatta|udatta","śra",1,"्",false,"udatta","Other","None",1,"r","Liquid","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",4,"श्र","śra","श्","र","","light","udatta|udatta|udatta","śra",2,"र",false,"udatta","Liquid","None",2,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",5,"व","va","","व","","light","udatta","va",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",5,"व","va","","व","","light","udatta","va","","","","","","",1,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",6,"स्त","sta","स्","त","","light","udatta|udatta|udatta","sta",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",6,"स्त","sta","स्","त","","light","udatta|udatta|udatta","sta",1,"्",false,"udatta","Other","None",1,"t","Dental","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",6,"स्त","sta","स्","त","","light","udatta|udatta|udatta","sta",2,"त",false,"udatta","Dental","None",2,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",7,"मः","maḥ","","म","ः","heavy","udatta|udatta","maḥ",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",7,"मः","maḥ","","म","ः","heavy","udatta|udatta","maḥ",1,"ः",false,"udatta","Aspirate","None",1,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",2,"सत्यश्चित्रश्रवस्तमः","satyaścitraśravastamaḥ",7,"मः","maḥ","","म","ः","heavy","udatta|udatta","maḥ","","","","","","",2,"ḥ","Aspirate","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",3,"देवो","devo",0,"दे","de","द","े","","heavy","udatta|udatta","de",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",3,"देवो","devo",0,"दे","de","द","े","","heavy","udatta|udatta","de",1,"े",false,"udatta","Vowel","Long",1,"e","Vowel","Long"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",3,"देवो","devo",1,"वो","vo","व","ो","","heavy","udatta|udatta","vo",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",3,"देवो","devo",1,"वो","vo","व","ो","","heavy","udatta|udatta","vo",1,"ो",false,"udatta","Vowel","Long",1,"o","Vowel","Long"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",0,"दे","de","द","े","","heavy","udatta|udatta","de",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",0,"दे","de","द","े","","heavy","udatta|udatta","de",1,"े",false,"udatta","Vowel","Long",1,"e","Vowel","Long"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",1,"वे","ve","व","े","","heavy","udatta|udatta","ve",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",1,"वे","ve","व","े","","heavy","udatta|udatta","ve",1,"े",false,"udatta","Vowel","Long",1,"e","Vowel","Long"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",2,"भि","bhi","भ","ि","","light","udatta|udatta","bhi",0,"भ",false,"udatta","Labial","None",0,"b","Labial","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",2,"भि","bhi","भ","ि","","light","udatta|udatta","bhi",1,"ि",false,"udatta","Vowel","Short",1,"h","Aspirate","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",2,"भि","bhi","भ","ि","","light","udatta|udatta","bhi","","","","","","",2,"i","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",3,"रा","rā","र","ा","","heavy","udatta|udatta","rā",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",4,"देवेभिरा","devebhirā",3,"रा","rā","र","ा","","heavy","udatta|udatta","rā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",5,"गमत्","gamat",0,"ग","ga","","ग","","light","udatta","ga",0,"ग",false,"udatta","Velar","None",0,"g","Velar","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",5,"गमत्","gamat",0,"ग","ga","","ग","","light","udatta","ga","","","","","","",1,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",5,"गमत्","gamat",1,"मत्","mat","","म","त्","heavy","udatta|udatta|udatta","mat",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",5,"गमत्","gamat",1,"मत्","mat","","म","त्","heavy","udatta|udatta|udatta","mat",1,"त",false,"udatta","Dental","None",1,"a","Vowel","Short"
0,0,"","","",5," अग्निर्होता कविक्रतुः सत्यश्चित्रश्रवस्तमः | देवो देवेभिरा गमत् ॥"," agnir hotā kavikratuḥ satyaś citraśravastamaḥ | devo devebhir ā gamat ||",5,"गमत्","gamat",1,"मत्","mat","","म","त्","heavy","udatta|udatta|udatta","mat",2,"्",false,"udatta","Other","None",2,"t","Dental","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",0,"य","ya","","य","","light","udatta","ya",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",0,"य","ya","","य","","light","udatta","ya","","","","","","",1,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",1,"द","da","","द","","light","udatta","da",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",1,"द","da","","द","","light","udatta","da","","","","","","",1,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",2,"ङ्ग","ṅga","ङ्","ग","","light","udatta|udatta|udatta","ṅga",0,"ङ",false,"udatta","Nasal","None",0,"ṅ","Nasal","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",2,"ङ्ग","ṅga","ङ्","ग","","light","udatta|udatta|udatta","ṅga",1,"्",false,"udatta","Other","None",1,"g","Velar","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",0,"यदङ्ग","yadaṅga",2,"ङ्ग","ṅga","ङ्","ग","","light","udatta|udatta|udatta","ṅga",2,"ग",false,"udatta","Velar","None",2,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",0,"दा","dā","द","ा","","heavy","udatta|udatta","dā",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",0,"दा","dā","द","ा","","heavy","udatta|udatta","dā",1,"ा",false,"udatta","Vowel","Long",1,"ā","Vowel","Long"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",1,"शु","śu","श","ु","","light","udatta|udatta","śu",0,"श",false,"udatta","Sibilant","None",0,"ś","Sibilant","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",1,"शु","śu","श","ु","","light","udatta|udatta","śu",1,"ु",false,"udatta","Vowel","Short",1,"u","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",2,"षे","ṣe","ष","े","","heavy","udatta|udatta","ṣe",0,"ष",false,"udatta","Sibilant","None",0,"ṣ","Sibilant","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",1,"दाशुषे","dāśuṣe",2,"षे","ṣe","ष","े","","heavy","udatta|udatta","ṣe",1,"े",false,"udatta","Vowel","Long",1,"e","Vowel","Long"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",0,"त्व","tva","त्","व","","light","udatta|udatta|udatta","tva",0,"त",false,"udatta","Dental","None",0,"t","Dental","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",0,"त्व","tva","त्","व","","light","udatta|udatta|udatta","tva",1,"्",false,"udatta","Other","None",1,"v","Semivowel","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",0,"त्व","tva","त्","व","","light","udatta|udatta|udatta","tva",2,"व",false,"udatta","Semivowel","None",2,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",1,"म","ma","","म","","light","udatta","ma",0,"म",false,"udatta","Nasal","None",0,"m","Nasal","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",1,"म","ma","","म","","light","udatta","ma","","","","","","",1,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",2,"ग्ने","gne","ग्न","े","","heavy","udatta|udatta|udatta|udatta","gne",0,"ग",false,"udatta","Velar","None",0,"g","Velar","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",2,"ग्ने","gne","ग्न","े","","heavy","udatta|udatta|udatta|udatta","gne",1,"्",false,"udatta","Other","None",1,"n","Nasal","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",2,"ग्ने","gne","ग्न","े","","heavy","udatta|udatta|udatta|udatta","gne",2,"न",false,"udatta","Nasal","None",2,"e","Vowel","Long"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",2,"त्वमग्ने","tvamagne",2,"ग्ने","gne","ग्न","े","","heavy","udatta|udatta|udatta|udatta","gne",3,"े",false,"udatta","Vowel","Long",,"","",""
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",0,"भ","bha","","भ","","light","udatta","bha",0,"भ",false,"udatta","Labial","None",0,"b","Labial","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",0,"भ","bha","","भ","","light","udatta","bha","","","","","","",1,"h","Aspirate","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",0,"भ","bha","","भ","","light","udatta","bha","","","","","","",2,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",1,"द्रं","draṃ","द्","र","ं","heavy","udatta|udatta|udatta|udatta","draṃ",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",1,"द्रं","draṃ","द्","र","ं","heavy","udatta|udatta|udatta|udatta","draṃ",1,"्",false,"udatta","Other","None",1,"r","Liquid","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",1,"द्रं","draṃ","द्","र","ं","heavy","udatta|udatta|udatta|udatta","draṃ",2,"र",false,"udatta","Liquid","None",2,"a","Vowel","Short"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",3,"भद्रं","bhadraṃ",1,"द्रं","draṃ","द्","र","ं","heavy","udatta|udatta|udatta|udatta","draṃ",3,"ं",false,"udatta","Nasal","None",3,"ṃ","Nasal","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",4,"करिष्यसि","kariṣyasi",0,"क","ka","","क","","light","udatta","ka",0,"क",false,"udatta","Velar","None",0,"k","Velar","None"
0,0,"","","",6," यदङ्ग दाशुषे त्वमग्ने भद्रं करिष्यसि | तवेतत्सत्यमङ्गिरः ॥"," yad aṅga dāśuṣe tvam agne bhadraṃ kariṣyasi | tav etat satyam aṅgiraḥ ||",4,"करिष्यसि","kariṣyasi",0,"क","ka","","क","","light","udatta","ka","","","","","","",1,"a","Vowel","Short"
