Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",0,"अहमे॒व","ahame̱va",2,"मे","me","म","े","",heavy,"udatta|anudatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",0,"अहमे॒व","ahame̱va",2,"मे","me","म","े","",heavy,"udatta|anudatta",1,"े",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",0,"अहमे॒व","ahame̱va",3,"व","va","","व","",light,"udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",0,"स्व","sva","स्","व","",light,"udatta|udatta|anudatta",0,"स",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",0,"स्व","sva","स्","व","",light,"udatta|udatta|anudatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",0,"स्व","sva","स्","व","",light,"udatta|udatta|anudatta",2,"व",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",1,"य","ya","","य","",light,"udatta",0,"य",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",2,"मि","mi","म","ि","",light,"udatta|udatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",2,"मि","mi","म","ि","",light,"udatta|udatta",1,"ि",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",3,"दं","daṃ","","द","ं",heavy,"udatta|svarita",0,"द",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",1,"स्व॒यमिदं॑","sva̱yamidaṃ̍",3,"दं","daṃ","","द","ं",heavy,"udatta|svarita",1,"ं",true,svarita
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",2,"वदामि","vadāmi",0,"व","va","","व","",light,"udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",2,"वदामि","vadāmi",1,"दा","dā","द","ा","",heavy,"udatta|udatta",0,"द",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",2,"वदामि","vadāmi",1,"दा","dā","द","ा","",heavy,"udatta|udatta",1,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",2,"वदामि","vadāmi",2,"मि","mi","म","ि","",light,"udatta|udatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",2,"वदामि","vadāmi",2,"मि","mi","म","ि","",light,"udatta|udatta",1,"ि",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",0,"जु","ju","ज","ु","",light,"udatta|anudatta",0,"ज",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",0,"जु","ju","ज","ु","",light,"udatta|anudatta",1,"ु",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",1,"ष्टं","ṣṭaṃ","ष्","ट","ं",heavy,"udatta|udatta|udatta|udatta",0,"ष",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",1,"ष्टं","ṣṭaṃ","ष्","ट","ं",heavy,"udatta|udatta|udatta|udatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",1,"ष्टं","ṣṭaṃ","ष्","ट","ं",heavy,"udatta|udatta|udatta|udatta",2,"ट",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",3,"जु॒ष्टं","ju̱ṣṭaṃ",1,"ष्टं","ṣṭaṃ","ष्","ट","ं",heavy,"udatta|udatta|udatta|udatta",3,"ं",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",0,"दे","de","द","े","",heavy,"udatta|anudatta",0,"द",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",0,"दे","de","द","े","",heavy,"udatta|anudatta",1,"े",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",1,"वे","ve","व","े","",heavy,"udatta|udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",1,"वे","ve","व","े","",heavy,"udatta|udatta",1,"े",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",2,"भि","bhi","भ","ि","",light,"udatta|svarita",0,"भ",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",2,"भि","bhi","भ","ि","",light,"udatta|svarita",1,"ि",true,svarita
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",3,"रु","ru","र","ु","",light,"udatta|anudatta",0,"र",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",3,"रु","ru","र","ु","",light,"udatta|anudatta",1,"ु",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",4,"दे॒वेभि॑रु॒त","de̱vebhi̍ru̱ta",4,"त","ta","","त","",light,"udatta",0,"त",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",5,"मानु॑षेभिः","mānu̍ṣebhiḥ",0,"मा","mā","म","ा","",heavy,"udatta|udatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",5," अहमे॒व स्व॒यमिदं॑ वदामि । जु॒ष्टं दे॒वेभि॑रु॒त मानु॑षेभिः । यं का॒मये॒ तं त॑मु॒ग्रं कृ॑णोमि । तं ब्र॒ह्माणं॒ तं ऋ॑षिं॒ तं सु॑मे॒धाम् ॥"," ahame̱va sva̱yamidaṃ̍ vadāmi । ju̱ṣṭaṃ de̱vebhi̍ru̱ta mānu̍ṣebhiḥ । yaṃ kā̱maye̱ taṃ ta̍mu̱graṃ kṛ̍ṇomi । taṃ bra̱hmāṇaṃ̱ taṃ ṛ̍ṣiṃ̱ taṃ su̍medhām ॥",5,"मानु॑षेभिः","mānu̍ṣebhiḥ",0,"मा","mā","म","ा","",heavy,"udatta|udatta",1,"ा",false,udatta
